timestamp,memory_usage_gb,unit
2024-04-03 14:54:44,11.538,GB
2024-04-03 14:54:45,11.382,GB
2024-04-03 14:54:47,11.441,GB
2024-04-03 14:54:48,11.421,GB
2024-04-03 14:54:49,10.604,GB
2024-04-03 14:54:51,10.229,GB
2024-04-03 14:54:52,10.267,GB
2024-04-03 14:54:53,10.291,GB
2024-04-03 14:54:54,10.312,GB
2024-04-03 14:54:56,9.264,GB
2024-04-03 14:54:57,8.898,GB
2024-04-03 14:54:58,8.916,GB
2024-04-03 14:55:00,8.934,GB
2024-04-03 14:55:01,8.99,GB
2024-04-03 14:55:02,8.986,GB
2024-04-03 14:55:04,9.029,GB
2024-04-03 14:55:05,9.021,GB
2024-04-03 14:55:06,9.014,GB
2024-04-03 14:55:08,9.033,GB
2024-04-03 14:55:09,9.02,GB
2024-04-03 14:55:10,8.171,GB
2024-04-03 14:55:12,7.51,GB
2024-04-03 14:55:13,7.508,GB
2024-04-03 14:55:14,7.506,GB
2024-04-03 14:55:16,7.497,GB
2024-04-03 14:55:17,7.488,GB
2024-04-03 14:55:18,7.467,GB
2024-04-03 14:55:20,7.45,GB
2024-04-03 14:55:21,7.447,GB
2024-04-03 14:55:22,7.438,GB
2024-04-03 14:55:24,7.426,GB
2024-04-03 14:55:25,7.413,GB
2024-04-03 14:55:26,7.405,GB
2024-04-03 14:55:28,7.378,GB
2024-04-03 14:55:29,7.377,GB
2024-04-03 14:55:30,7.342,GB
2024-04-03 14:55:32,7.34,GB
2024-04-03 14:55:33,7.334,GB
2024-04-03 14:55:34,7.326,GB
2024-04-03 14:55:36,7.316,GB
2024-04-03 14:55:37,7.315,GB
2024-04-03 14:55:38,7.309,GB
2024-04-03 14:55:40,7.294,GB
2024-04-03 14:55:41,7.285,GB
2024-04-03 14:55:42,7.281,GB
2024-04-03 14:55:44,7.267,GB
2024-04-03 14:55:45,7.263,GB
2024-04-03 14:55:46,7.242,GB
2024-04-03 14:55:48,7.223,GB
2024-04-03 14:55:49,7.215,GB
2024-04-03 14:55:50,7.211,GB
2024-04-03 14:55:52,7.193,GB
