id_scenario;id_region;id_sector;id_subsector;id_end_use;id_energy_carrier;year;unit;value;value_TWh
1;9;3;Public administration;Domestic hot water;District heating;2049;kWh;5260023.577;0.005260024
1;9;3;Public administration;Domestic hot water;District heating;2050;kWh;5250718.653;0.005250719
1;9;3;Public administration;Domestic hot water;District heating;2051;kWh;5161473.809;0.005161474
1;9;3;Public administration;Domestic hot water;Solar energy;2010;kWh;217098.2805;0.000217098
1;9;3;Public administration;Domestic hot water;Solar energy;2011;kWh;1357298.227;0.001357298
1;9;3;Public administration;Domestic hot water;Solar energy;2012;kWh;1869442.085;0.001869442
1;9;3;Public administration;Domestic hot water;Solar energy;2013;kWh;2782796.977;0.002782797
1;9;3;Public administration;Domestic hot water;Solar energy;2014;kWh;3395339.946;0.00339534
1;9;3;Public administration;Domestic hot water;Solar energy;2015;kWh;3936984.767;0.003936985
1;9;3;Public administration;Domestic hot water;Solar energy;2016;kWh;4673801.366;0.004673801
1;9;3;Public administration;Domestic hot water;Solar energy;2017;kWh;5120440.844;0.005120441
1;9;3;Public administration;Domestic hot water;Solar energy;2018;kWh;5978320.639;0.005978321
1;9;3;Public administration;Domestic hot water;Solar energy;2019;kWh;6858253.956;0.006858254
1;9;3;Public administration;Domestic hot water;Solar energy;2020;kWh;7666459.783;0.00766646
1;9;3;Public administration;Domestic hot water;Solar energy;2021;kWh;8372165.418;0.008372165
1;9;3;Public administration;Domestic hot water;Solar energy;2022;kWh;9132525.16;0.009132525
1;9;3;Public administration;Domestic hot water;Solar energy;2023;kWh;9940634.006;0.009940634
1;9;3;Public administration;Domestic hot water;Solar energy;2024;kWh;10713517.23;0.010713517
1;9;3;Public administration;Domestic hot water;Solar energy;2025;kWh;11624353.41;0.011624353
1;9;3;Public administration;Domestic hot water;Solar energy;2026;kWh;12566024.99;0.012566025
1;9;3;Public administration;Domestic hot water;Solar energy;2027;kWh;13506274.04;0.013506274
1;9;3;Public administration;Domestic hot water;Solar energy;2028;kWh;14071196.78;0.014071197
1;9;3;Public administration;Domestic hot water;Solar energy;2029;kWh;14789562.8;0.014789563
1;9;3;Public administration;Domestic hot water;Solar energy;2030;kWh;15901890.64;0.015901891
1;9;3;Public administration;Domestic hot water;Solar energy;2031;kWh;16991933.3;0.016991933
1;9;3;Public administration;Domestic hot water;Solar energy;2032;kWh;17482196.32;0.017482196
1;9;3;Public administration;Domestic hot water;Solar energy;2033;kWh;17892967;0.017892967
1;9;3;Public administration;Domestic hot water;Solar energy;2034;kWh;18929155.37;0.018929155
1;9;3;Public administration;Domestic hot water;Solar energy;2035;kWh;19466134.68;0.019466135
1;9;3;Public administration;Domestic hot water;Solar energy;2036;kWh;20061821.64;0.020061822
1;9;3;Public administration;Domestic hot water;Solar energy;2037;kWh;20658470.18;0.02065847
1;9;3;Public administration;Domestic hot water;Solar energy;2038;kWh;21480685.55;0.021480686
1;9;3;Public administration;Domestic hot water;Solar energy;2039;kWh;22051544.85;0.022051545
1;9;3;Public administration;Domestic hot water;Solar energy;2040;kWh;22736768.54;0.022736769
1;9;3;Public administration;Domestic hot water;Solar energy;2041;kWh;23570380.34;0.02357038
1;9;3;Public administration;Domestic hot water;Solar energy;2042;kWh;24556940.69;0.024556941
1;9;3;Public administration;Domestic hot water;Solar energy;2043;kWh;25244014.72;0.025244015
1;9;3;Public administration;Domestic hot water;Solar energy;2044;kWh;25547619.01;0.025547619
1;9;3;Public administration;Domestic hot water;Solar energy;2045;kWh;25655558.94;0.025655559
1;9;3;Public administration;Domestic hot water;Solar energy;2046;kWh;25969092.4;0.025969092
1;9;3;Public administration;Domestic hot water;Solar energy;2047;kWh;26437467.73;0.026437468
1;9;3;Public administration;Domestic hot water;Solar energy;2048;kWh;26756708.78;0.026756709
1;9;3;Public administration;Domestic hot water;Solar energy;2049;kWh;26790786.95;0.026790787
1;9;3;Public administration;Domestic hot water;Solar energy;2050;kWh;26973624.65;0.026973625
1;9;3;Public administration;Domestic hot water;Solar energy;2051;kWh;27025259.26;0.027025259
1;9;3;Public administration;Domestic hot water;Ambient Heat;2010;kWh;114490.6182;0.000114491
1;9;3;Public administration;Domestic hot water;Ambient Heat;2011;kWh;2446069.865;0.00244607
1;9;3;Public administration;Domestic hot water;Ambient Heat;2012;kWh;4065333.211;0.004065333
1;9;3;Public administration;Domestic hot water;Ambient Heat;2013;kWh;5132364.011;0.005132364
1;9;3;Public administration;Domestic hot water;Ambient Heat;2014;kWh;7012160.014;0.00701216
1;9;3;Public administration;Domestic hot water;Ambient Heat;2015;kWh;8316400.719;0.008316401
1;9;3;Public administration;Domestic hot water;Ambient Heat;2016;kWh;10298157.01;0.010298157
1;9;3;Public administration;Domestic hot water;Ambient Heat;2017;kWh;11240221.54;0.011240222
1;9;3;Public administration;Domestic hot water;Ambient Heat;2018;kWh;13134233.06;0.013134233
1;9;3;Public administration;Domestic hot water;Ambient Heat;2019;kWh;14046212.22;0.014046212
1;9;3;Public administration;Domestic hot water;Ambient Heat;2020;kWh;15478484.73;0.015478485
1;9;3;Public administration;Domestic hot water;Ambient Heat;2021;kWh;16731471.76;0.016731472
1;9;3;Public administration;Domestic hot water;Ambient Heat;2022;kWh;18620020.8;0.018620021
1;9;3;Public administration;Domestic hot water;Ambient Heat;2023;kWh;20232066.58;0.020232067
1;9;3;Public administration;Domestic hot water;Ambient Heat;2024;kWh;22472344.57;0.022472345
1;9;3;Public administration;Domestic hot water;Ambient Heat;2025;kWh;24202161.42;0.024202161
1;9;3;Public administration;Domestic hot water;Ambient Heat;2026;kWh;25574238.09;0.025574238
1;9;3;Public administration;Domestic hot water;Ambient Heat;2027;kWh;27744033.86;0.027744034
1;9;3;Public administration;Domestic hot water;Ambient Heat;2028;kWh;29942247.62;0.029942248
1;9;3;Public administration;Domestic hot water;Ambient Heat;2029;kWh;31815517.11;0.031815517
1;9;3;Public administration;Domestic hot water;Ambient Heat;2030;kWh;33228998.43;0.033228998
1;9;3;Public administration;Domestic hot water;Ambient Heat;2031;kWh;34666650.76;0.034666651
1;9;3;Public administration;Domestic hot water;Ambient Heat;2032;kWh;35887044.4;0.035887044
1;9;3;Public administration;Domestic hot water;Ambient Heat;2033;kWh;37569423.45;0.037569423
1;9;3;Public administration;Domestic hot water;Ambient Heat;2034;kWh;39761492.11;0.039761492
1;9;3;Public administration;Domestic hot water;Ambient Heat;2035;kWh;41235427.56;0.041235428
1;9;3;Public administration;Domestic hot water;Ambient Heat;2036;kWh;43074208.34;0.043074208
1;9;3;Public administration;Domestic hot water;Ambient Heat;2037;kWh;44607969.86;0.04460797
1;9;3;Public administration;Domestic hot water;Ambient Heat;2038;kWh;46842557.92;0.046842558
1;9;3;Public administration;Domestic hot water;Ambient Heat;2039;kWh;48672810.83;0.048672811
1;9;3;Public administration;Domestic hot water;Ambient Heat;2040;kWh;50356368.55;0.050356369
1;9;3;Public administration;Domestic hot water;Ambient Heat;2041;kWh;52290511.52;0.052290512
1;9;3;Public administration;Domestic hot water;Ambient Heat;2042;kWh;54497859;0.054497859
1;9;3;Public administration;Domestic hot water;Ambient Heat;2043;kWh;55792982.15;0.055792982
1;9;3;Public administration;Domestic hot water;Ambient Heat;2044;kWh;57071852.65;0.057071853
1;9;3;Public administration;Domestic hot water;Ambient Heat;2045;kWh;58505264.9;0.058505265
1;9;3;Public administration;Domestic hot water;Ambient Heat;2046;kWh;60082264.17;0.060082264
1;9;3;Public administration;Domestic hot water;Ambient Heat;2047;kWh;61158790.42;0.06115879
1;9;3;Public administration;Domestic hot water;Ambient Heat;2048;kWh;62201785.53;0.062201786
1;9;3;Public administration;Domestic hot water;Ambient Heat;2049;kWh;62976099.82;0.0629761
1;9;3;Public administration;Domestic hot water;Ambient Heat;2050;kWh;63547847.3;0.063547847
1;9;3;Public administration;Domestic hot water;Ambient Heat;2051;kWh;63879919.97;0.06387992
1;9;3;Public administration;Domestic hot water;Biogas;2010;kWh;5585596.288;0.005585596
1;9;3;Public administration;Domestic hot water;Biogas;2011;kWh;5625808.637;0.005625809
1;9;3;Public administration;Domestic hot water;Biogas;2012;kWh;5593024.106;0.005593024
1;9;3;Public administration;Domestic hot water;Biogas;2013;kWh;5749112.848;0.005749113
1;9;3;Public administration;Domestic hot water;Biogas;2014;kWh;5820927.193;0.005820927
1;9;3;Public administration;Domestic hot water;Biogas;2015;kWh;5931414.972;0.005931415
1;9;3;Public administration;Domestic hot water;Biogas;2016;kWh;5783746.426;0.005783746
1;9;3;Public administration;Domestic hot water;Biogas;2017;kWh;5165726.215;0.005165726
1;9;3;Public administration;Domestic hot water;Biogas;2018;kWh;4989747.868;0.004989748
1;9;3;Public administration;Domestic hot water;Biogas;2019;kWh;5198478.725;0.005198479
1;9;3;Public administration;Domestic hot water;Biogas;2020;kWh;5155044.016;0.005155044
1;9;3;Public administration;Domestic hot water;Biogas;2021;kWh;5237661.311;0.005237661
1;9;3;Public administration;Domestic hot water;Biogas;2022;kWh;5180221.827;0.005180222
1;9;3;Public administration;Domestic hot water;Biogas;2023;kWh;4952550.78;0.004952551
1;9;3;Public administration;Domestic hot water;Biogas;2024;kWh;5040980.615;0.005040981
1;9;3;Public administration;Domestic hot water;Biogas;2025;kWh;5241762.47;0.005241762
1;9;3;Public administration;Domestic hot water;Biogas;2026;kWh;5285004.732;0.005285005
1;9;3;Public administration;Domestic hot water;Biogas;2027;kWh;5217026.966;0.005217027
1;9;3;Public administration;Domestic hot water;Biogas;2028;kWh;4991493.109;0.004991493
1;9;3;Public administration;Domestic hot water;Biogas;2029;kWh;5000048.369;0.005000048
1;9;3;Public administration;Domestic hot water;Biogas;2030;kWh;4903268.56;0.004903269
1;9;3;Public administration;Domestic hot water;Biogas;2031;kWh;4729554.795;0.004729555
1;9;3;Public administration;Domestic hot water;Biogas;2032;kWh;4652420.204;0.00465242
1;9;3;Public administration;Domestic hot water;Biogas;2033;kWh;4280890.085;0.00428089
1;9;3;Public administration;Domestic hot water;Biogas;2034;kWh;4213016.523;0.004213017
1;9;3;Public administration;Domestic hot water;Biogas;2035;kWh;3933850.948;0.003933851
1;9;3;Public administration;Domestic hot water;Biogas;2036;kWh;4030808.25;0.004030808
1;9;3;Public administration;Domestic hot water;Biogas;2037;kWh;3886697.146;0.003886697
1;9;3;Public administration;Domestic hot water;Biogas;2038;kWh;3975063.951;0.003975064
1;9;3;Public administration;Domestic hot water;Biogas;2039;kWh;3880904.527;0.003880905
1;9;3;Public administration;Domestic hot water;Biogas;2040;kWh;3803120.507;0.003803121
1;9;3;Public administration;Domestic hot water;Biogas;2041;kWh;3879159.235;0.003879159
1;9;3;Public administration;Domestic hot water;Biogas;2042;kWh;3381199.538;0.0033812
1;9;3;Public administration;Domestic hot water;Biogas;2043;kWh;3219666.248;0.003219666
1;9;3;Public administration;Domestic hot water;Biogas;2044;kWh;3109640.761;0.003109641
1;9;3;Public administration;Domestic hot water;Biogas;2045;kWh;3324834.057;0.003324834
1;9;3;Public administration;Domestic hot water;Biogas;2046;kWh;3530463.085;0.003530463
1;9;3;Public administration;Domestic hot water;Biogas;2047;kWh;3195902.102;0.003195902
1;9;3;Public administration;Domestic hot water;Biogas;2048;kWh;3258435.385;0.003258435
1;9;3;Public administration;Domestic hot water;Biogas;2049;kWh;3316911.198;0.003316911
1;9;3;Public administration;Domestic hot water;Biogas;2050;kWh;3316911.198;0.003316911
1;9;3;Public administration;Domestic hot water;Biogas;2051;kWh;3254224.067;0.003254224
1;9;3;Public administration;Ventilation;Electricity;2010;kWh;29121717.5;0.029121718
1;9;3;Public administration;Ventilation;Electricity;2011;kWh;40689872.76;0.040689873
1;9;3;Public administration;Ventilation;Electricity;2012;kWh;40350642.44;0.040350642
1;9;3;Public administration;Ventilation;Electricity;2013;kWh;40040091.61;0.040040092
1;9;3;Public administration;Ventilation;Electricity;2014;kWh;39625823.89;0.039625824
1;9;3;Public administration;Ventilation;Electricity;2015;kWh;39283059.79;0.03928306
1;9;3;Public administration;Ventilation;Electricity;2016;kWh;38695783.6;0.038695784
1;9;3;Public administration;Ventilation;Electricity;2017;kWh;38202067.4;0.038202067
1;9;3;Public administration;Ventilation;Electricity;2018;kWh;37607153.96;0.037607154
1;9;3;Public administration;Ventilation;Electricity;2019;kWh;36605776.45;0.036605776
1;9;3;Public administration;Ventilation;Electricity;2020;kWh;35830380.55;0.035830381
1;9;3;Public administration;Ventilation;Electricity;2021;kWh;35011792.3;0.035011792
1;9;3;Public administration;Ventilation;Electricity;2022;kWh;34322729.06;0.034322729
1;9;3;Public administration;Ventilation;Electricity;2023;kWh;33557272.09;0.033557272
1;9;3;Public administration;Ventilation;Electricity;2024;kWh;33283321.88;0.033283322
1;9;3;Public administration;Ventilation;Electricity;2025;kWh;33000800.66;0.033000801
1;9;3;Public administration;Ventilation;Electricity;2026;kWh;32824064.66;0.032824065
1;9;3;Public administration;Ventilation;Electricity;2027;kWh;32653924.31;0.032653924
1;9;3;Public administration;Ventilation;Electricity;2028;kWh;32511310.01;0.03251131
1;9;3;Public administration;Ventilation;Electricity;2029;kWh;32334837.71;0.032334838
1;9;3;Public administration;Ventilation;Electricity;2030;kWh;32226602.99;0.032226603
1;9;3;Public administration;Ventilation;Electricity;2031;kWh;32066233.08;0.032066233
1;9;3;Public administration;Ventilation;Electricity;2032;kWh;31971353.7;0.031971354
1;9;3;Public administration;Ventilation;Electricity;2033;kWh;31864223.26;0.031864223
1;9;3;Public administration;Ventilation;Electricity;2034;kWh;31730576.7;0.031730577
1;9;3;Public administration;Ventilation;Electricity;2035;kWh;31613585.57;0.031613586
1;9;3;Public administration;Ventilation;Electricity;2036;kWh;31520986.84;0.031520987
1;9;3;Public administration;Ventilation;Electricity;2037;kWh;31403893.86;0.031403894
1;9;3;Public administration;Ventilation;Electricity;2038;kWh;31318756.63;0.031318757
1;9;3;Public administration;Ventilation;Electricity;2039;kWh;31175548.48;0.031175548
1;9;3;Public administration;Ventilation;Electricity;2040;kWh;31047721.12;0.031047721
1;9;3;Public administration;Ventilation;Electricity;2041;kWh;30898851.83;0.030898852
1;9;3;Public administration;Ventilation;Electricity;2042;kWh;30821934.32;0.030821934
1;9;3;Public administration;Ventilation;Electricity;2043;kWh;30721855.92;0.030721856
1;9;3;Public administration;Ventilation;Electricity;2044;kWh;30616522.29;0.030616522
1;9;3;Public administration;Ventilation;Electricity;2045;kWh;30519423.81;0.030519424
1;9;3;Public administration;Ventilation;Electricity;2046;kWh;30453214.13;0.030453214
1;9;3;Public administration;Ventilation;Electricity;2047;kWh;30330869.62;0.03033087
1;9;3;Public administration;Ventilation;Electricity;2048;kWh;30238821.75;0.030238822
1;9;3;Public administration;Ventilation;Electricity;2049;kWh;30143279.84;0.03014328
1;9;3;Public administration;Ventilation;Electricity;2050;kWh;30054308.33;0.030054308
1;9;3;Public administration;Ventilation;Electricity;2051;kWh;29994974.98;0.029994975
1;9;3;Education;Appliances;Electricity;2010;kWh;9014568376;9.014568376
1;9;3;Education;Appliances;Electricity;2011;kWh;8890877404;8.890877404
1;9;3;Education;Appliances;Electricity;2012;kWh;8763149781;8.763149781
1;9;3;Education;Appliances;Electricity;2013;kWh;8639747306;8.639747306
1;9;3;Education;Appliances;Electricity;2014;kWh;8519156759;8.519156759
1;9;3;Education;Appliances;Electricity;2015;kWh;8383906542;8.383906542
1;9;3;Education;Appliances;Electricity;2016;kWh;8258900605;8.258900605
1;9;3;Education;Appliances;Electricity;2017;kWh;8134155223;8.134155223
1;9;3;Education;Appliances;Electricity;2018;kWh;8004632328;8.004632328
1;9;3;Education;Appliances;Electricity;2019;kWh;7882580429;7.882580429
1;9;3;Education;Appliances;Electricity;2020;kWh;7093934921;7.093934921
1;9;3;Education;Appliances;Electricity;2021;kWh;6721552497;6.721552497
1;9;3;Education;Appliances;Electricity;2022;kWh;6378999827;6.378999827
1;9;3;Education;Appliances;Electricity;2023;kWh;5982038968;5.982038968
1;9;3;Education;Appliances;Electricity;2024;kWh;5593081070;5.59308107
1;9;3;Education;Appliances;Electricity;2025;kWh;5191154641;5.191154641
1;9;3;Education;Appliances;Electricity;2026;kWh;4915714119;4.915714119
1;9;3;Education;Appliances;Electricity;2027;kWh;4785052462;4.785052462
1;9;3;Education;Appliances;Electricity;2028;kWh;4667545376;4.667545376
1;9;3;Education;Appliances;Electricity;2029;kWh;4609492889;4.609492889
1;9;3;Education;Appliances;Electricity;2030;kWh;4546287859;4.546287859
1;9;3;Education;Appliances;Electricity;2031;kWh;4528418810;4.52841881
1;9;3;Education;Appliances;Electricity;2032;kWh;4519113146;4.519113146
1;9;3;Education;Appliances;Electricity;2033;kWh;4504411963;4.504411963
1;9;3;Education;Appliances;Electricity;2034;kWh;4492195084;4.492195084
1;9;3;Education;Appliances;Electricity;2035;kWh;4482129118;4.482129118
1;9;3;Education;Appliances;Electricity;2036;kWh;4474510419;4.474510419
1;9;3;Education;Appliances;Electricity;2037;kWh;4409036106;4.409036106
1;9;3;Education;Appliances;Electricity;2038;kWh;4314378715;4.314378715
1;9;3;Education;Appliances;Electricity;2039;kWh;4258306781;4.258306781
1;9;3;Education;Appliances;Electricity;2040;kWh;4198260558;4.198260558
1;9;3;Education;Appliances;Electricity;2041;kWh;4125766613;4.125766613
1;9;3;Education;Appliances;Electricity;2042;kWh;4055195743;4.055195743
1;9;3;Education;Appliances;Electricity;2043;kWh;4033550666;4.033550666
1;9;3;Education;Appliances;Electricity;2044;kWh;4038647478;4.038647478
1;9;3;Education;Appliances;Electricity;2045;kWh;4029933913;4.029933913
1;9;3;Education;Appliances;Electricity;2046;kWh;4031112237;4.031112237
1;9;3;Education;Appliances;Electricity;2047;kWh;4024016816;4.024016816
1;9;3;Education;Appliances;Electricity;2048;kWh;4042310806;4.042310806
1;9;3;Education;Appliances;Electricity;2049;kWh;4017356757;4.017356757
1;9;3;Education;Appliances;Electricity;2050;kWh;4008481305;4.008481305
1;9;3;Education;Appliances;Electricity;2051;kWh;3996802754;3.996802754
1;9;3;Education;Appliances;Natural Gas;2010;kWh;205212725.8;0.205212726
1;9;3;Education;Appliances;Natural Gas;2011;kWh;204141036.5;0.204141037
1;9;3;Education;Appliances;Natural Gas;2012;kWh;202976676.1;0.202976676
1;9;3;Education;Appliances;Natural Gas;2013;kWh;201912582.9;0.201912583
1;9;3;Education;Appliances;Natural Gas;2014;kWh;200915807.2;0.200915807
1;9;3;Education;Appliances;Natural Gas;2015;kWh;199572354;0.199572354
1;9;3;Education;Appliances;Natural Gas;2016;kWh;198470818;0.198470818
1;9;3;Education;Appliances;Natural Gas;2017;kWh;197375935.6;0.197375936
1;9;3;Education;Appliances;Natural Gas;2018;kWh;196164446;0.196164446
1;9;3;Education;Appliances;Natural Gas;2019;kWh;195136019.2;0.195136019
1;9;3;Education;Appliances;Natural Gas;2020;kWh;191750662.6;0.191750663
1;9;3;Education;Appliances;Natural Gas;2021;kWh;190137165.2;0.190137165
1;9;3;Education;Appliances;Natural Gas;2022;kWh;188807614.5;0.188807615
1;9;3;Education;Appliances;Natural Gas;2023;kWh;187441957;0.187441957
1;9;3;Education;Appliances;Natural Gas;2024;kWh;185944854.7;0.185944855
1;9;3;Education;Appliances;Natural Gas;2025;kWh;184560696.7;0.184560697
1;9;3;Education;Appliances;Natural Gas;2026;kWh;183416765.3;0.183416765
1;9;3;Education;Appliances;Natural Gas;2027;kWh;182231631.5;0.182231632
1;9;3;Education;Appliances;Natural Gas;2028;kWh;181154739.1;0.181154739
1;9;3;Education;Appliances;Natural Gas;2029;kWh;180130301.8;0.180130302
1;9;3;Education;Appliances;Natural Gas;2030;kWh;179252971;0.179252971
1;9;3;Education;Appliances;Natural Gas;2031;kWh;177461326.5;0.177461327
1;9;3;Education;Appliances;Natural Gas;2032;kWh;176515738.8;0.176515739
1;9;3;Education;Appliances;Natural Gas;2033;kWh;175684389.2;0.175684389
1;9;3;Education;Appliances;Natural Gas;2034;kWh;174843044.1;0.174843044
1;9;3;Education;Appliances;Natural Gas;2035;kWh;174042677.7;0.174042678
1;9;3;Education;Appliances;Natural Gas;2036;kWh;173196964.9;0.173196965
1;9;3;Education;Appliances;Natural Gas;2037;kWh;172508283.8;0.172508284
1;9;3;Education;Appliances;Natural Gas;2038;kWh;171847866.6;0.171847867
1;9;3;Education;Appliances;Natural Gas;2039;kWh;171191516.6;0.171191517
1;9;3;Education;Appliances;Natural Gas;2040;kWh;170197939;0.170197939
1;9;3;Education;Appliances;Natural Gas;2041;kWh;169274821.8;0.169274822
1;9;3;Education;Appliances;Natural Gas;2042;kWh;167450614;0.167450614
1;9;3;Education;Appliances;Natural Gas;2043;kWh;166614234.8;0.166614235
1;9;3;Education;Appliances;Natural Gas;2044;kWh;165791453.5;0.165791454
1;9;3;Education;Appliances;Natural Gas;2045;kWh;165048897.7;0.165048898
1;9;3;Education;Appliances;Natural Gas;2046;kWh;164196003.9;0.164196004
1;9;3;Education;Appliances;Natural Gas;2047;kWh;163182720.3;0.16318272
1;9;3;Education;Appliances;Natural Gas;2048;kWh;163154506.9;0.163154507
1;9;3;Education;Appliances;Natural Gas;2049;kWh;162106253.1;0.162106253
1;9;3;Education;Appliances;Natural Gas;2050;kWh;161411804.7;0.161411805
1;9;3;Education;Appliances;Natural Gas;2051;kWh;160607301.8;0.160607302
1;9;3;Education;Appliances;District heating;2010;kWh;10095079.7;0.01009508
1;9;3;Education;Appliances;District heating;2011;kWh;10044692.04;0.010044692
1;9;3;Education;Appliances;District heating;2012;kWh;9989744.562;0.009989745
1;9;3;Education;Appliances;District heating;2013;kWh;9939731.962;0.009939732
1;9;3;Education;Appliances;District heating;2014;kWh;9893035.352;0.009893035
1;9;3;Education;Appliances;District heating;2015;kWh;9829267.227;0.009829267
1;9;3;Education;Appliances;District heating;2016;kWh;9777411.448;0.009777411
1;9;3;Education;Appliances;District heating;2017;kWh;9725883.935;0.009725884
1;9;3;Education;Appliances;District heating;2018;kWh;9668609.643;0.00966861
1;9;3;Education;Appliances;District heating;2019;kWh;9620358.178;0.009620358
1;9;3;Education;Appliances;District heating;2020;kWh;9466298.637;0.009466299
1;9;3;Education;Appliances;District heating;2021;kWh;9378897.118;0.009378897
1;9;3;Education;Appliances;District heating;2022;kWh;9359515.737;0.009359516
1;9;3;Education;Appliances;District heating;2023;kWh;9295659.207;0.009295659
1;9;3;Education;Appliances;District heating;2024;kWh;9233484.227;0.009233484
1;9;3;Education;Appliances;District heating;2025;kWh;9165147.481;0.009165147
1;9;3;Education;Appliances;District heating;2026;kWh;9108579.773;0.00910858
1;9;3;Education;Appliances;District heating;2027;kWh;9035247.569;0.009035248
1;9;3;Education;Appliances;District heating;2028;kWh;8989972.833;0.008989973
1;9;3;Education;Appliances;District heating;2029;kWh;8929631.341;0.008929631
1;9;3;Education;Appliances;District heating;2030;kWh;8876318.579;0.008876319
1;9;3;Education;Appliances;District heating;2031;kWh;8795334.421;0.008795334
1;9;3;Education;Appliances;District heating;2032;kWh;8744181.066;0.008744181
1;9;3;Education;Appliances;District heating;2033;kWh;8731042.591;0.008731043
1;9;3;Education;Appliances;District heating;2034;kWh;8691577.585;0.008691578
1;9;3;Education;Appliances;District heating;2035;kWh;8659246.575;0.008659247
1;9;3;Education;Appliances;District heating;2036;kWh;8615912.709;0.008615913
1;9;3;Education;Appliances;District heating;2037;kWh;8581657.412;0.008581657
1;9;3;Education;Appliances;District heating;2038;kWh;8537176.977;0.008537177
1;9;3;Education;Appliances;District heating;2039;kWh;8510587.976;0.008510588
1;9;3;Education;Appliances;District heating;2040;kWh;8452391.752;0.008452392
1;9;3;Education;Appliances;District heating;2041;kWh;8396623.023;0.008396623
1;9;3;Education;Appliances;District heating;2042;kWh;8313838.486;0.008313838
1;9;3;Education;Appliances;District heating;2043;kWh;8267208.148;0.008267208
1;9;3;Education;Appliances;District heating;2044;kWh;8253540.744;0.008253541
1;9;3;Education;Appliances;District heating;2045;kWh;8217967.232;0.008217967
1;9;3;Education;Appliances;District heating;2046;kWh;8182754.216;0.008182754
1;9;3;Education;Appliances;District heating;2047;kWh;8131204.907;0.008131205
1;9;3;Education;Appliances;District heating;2048;kWh;8128456.277;0.008128456
1;9;3;Education;Appliances;District heating;2049;kWh;8063788.897;0.008063789
1;9;3;Education;Appliances;District heating;2050;kWh;8034190.456;0.00803419
1;9;3;Education;Appliances;District heating;2051;kWh;7999072.556;0.007999073
1;9;3;Education;Space cooling;Electricity;2010;kWh;300439.9236;0.00030044
1;9;3;Education;Space cooling;Electricity;2011;kWh;485.7921203;4.85792E-07
1;9;3;Education;Space cooling;Electricity;2012;kWh;12363.89155;1.23639E-05
1;9;3;Education;Space cooling;Electricity;2013;kWh;47956.05864;4.79561E-05
1;9;3;Education;Space cooling;Electricity;2014;kWh;182.7675121;1.82768E-07
1;9;3;Education;Space cooling;Electricity;2015;kWh;1367670.609;0.001367671
1;9;3;Education;Space cooling;Electricity;2016;kWh;3399.711739;3.39971E-06
1;9;3;Education;Space cooling;Electricity;2017;kWh;840.045688;8.40046E-07
1;9;3;Education;Space cooling;Electricity;2018;kWh;13273622.93;0.013273623
1;9;3;Education;Space cooling;Electricity;2019;kWh;1006029.456;0.001006029
1;9;3;Education;Space cooling;Electricity;2020;kWh;1018462.538;0.001018463
1;9;3;Education;Space cooling;Electricity;2021;kWh;946444.4943;0.000946444
1;9;3;Education;Space cooling;Electricity;2022;kWh;871256.3022;0.000871256
1;9;3;Education;Space cooling;Electricity;2023;kWh;812823.1184;0.000812823
1;9;3;Education;Space cooling;Electricity;2024;kWh;750784.5844;0.000750785
1;9;3;Education;Space cooling;Electricity;2025;kWh;681823.3584;0.000681823
1;9;3;Education;Space cooling;Electricity;2026;kWh;633330.1805;0.00063333
1;9;3;Education;Space cooling;Electricity;2027;kWh;600021.888;0.000600022
1;9;3;Education;Space cooling;Electricity;2028;kWh;573379.514;0.00057338
1;9;3;Education;Space cooling;Electricity;2029;kWh;548244.246;0.000548244
1;9;3;Education;Space cooling;Electricity;2030;kWh;520436.2993;0.000520436
1;9;3;Education;Space cooling;Electricity;2031;kWh;498206.7912;0.000498207
1;9;3;Education;Space cooling;Electricity;2032;kWh;464271.5667;0.000464272
1;9;3;Education;Space cooling;Electricity;2033;kWh;441505.4198;0.000441505
1;9;3;Education;Space cooling;Electricity;2034;kWh;433828.4128;0.000433828
1;9;3;Education;Space cooling;Electricity;2035;kWh;414750.5436;0.000414751
1;9;3;Education;Space cooling;Electricity;2036;kWh;378077.0979;0.000378077
1;9;3;Education;Space cooling;Electricity;2037;kWh;349807.6535;0.000349808
1;9;3;Education;Space cooling;Electricity;2038;kWh;338596.2572;0.000338596
1;9;3;Education;Space cooling;Electricity;2039;kWh;312231.6329;0.000312232
1;9;3;Education;Space cooling;Electricity;2040;kWh;301617.0254;0.000301617
1;9;3;Education;Space cooling;Electricity;2041;kWh;281297.5162;0.000281298
1;9;3;Education;Space cooling;Electricity;2042;kWh;270385.1653;0.000270385
1;9;3;Education;Space cooling;Electricity;2043;kWh;258733.8933;0.000258734
1;9;3;Education;Space cooling;Electricity;2044;kWh;242029.3073;0.000242029
1;9;3;Education;Space cooling;Electricity;2045;kWh;220364.4614;0.000220364
1;9;3;Education;Space cooling;Electricity;2046;kWh;208805.4372;0.000208805
1;9;3;Education;Space cooling;Electricity;2047;kWh;198748.3455;0.000198748
1;9;3;Education;Space cooling;Electricity;2048;kWh;187330.0457;0.00018733
1;9;3;Education;Space cooling;Electricity;2049;kWh;174029.6615;0.00017403
1;9;3;Education;Space cooling;Electricity;2050;kWh;150858.1494;0.000150858
1;9;3;Education;Space cooling;Electricity;2051;kWh;146353.8165;0.000146354
1;9;3;Education;Space heating;Electricity;2010;kWh;119224232.2;0.119224232
1;9;3;Education;Space heating;Electricity;2011;kWh;194615274.1;0.194615274
